Date,City,Dept,Product,Sale,Prediction,Type,,Difference
08-10-2014,A,Mens Lower,15350,3,8,History,,-5
08-10-2014,C,Mens Lower,15350,1,0,History,,1
08-10-2014,A,Mens Lower,15352,3,9,History,,-6
08-10-2014,C,Mens Lower,15352,10,11,History,,-1
08-10-2014,A,Mens Lower,15353,5,13,History,,-8
08-10-2014,C,Mens Lower,15353,4,5,History,,-1
08-10-2014,A,Mens Lower,15355,14,18,History,,-4
08-10-2014,C,Mens Lower,15355,15,13,History,,2
08-10-2014,A,Mens Lower,15356,10,9,History,,1
08-10-2014,C,Mens Lower,15356,4,0,History,,4
08-10-2014,A,Mens Lower,15357,22,23,History,,-1
08-10-2014,C,Mens Lower,15357,23,10,History,,13
08-10-2014,A,Mens Lower,25943,10,30,History,,-20
08-10-2014,C,Mens Lower,25943,13,12,History,,1
08-10-2014,A,Mens Lower,52,5,7,History,,-2
08-10-2014,C,Mens Lower,52,4,2,History,,2
08-10-2014,A,Mens Upper,20,0,1,History,,-1
08-10-2014,A,Mens Upper,2885,3,5,History,,-2
08-10-2014,C,Mens Upper,2885,5,4,History,,1
08-10-2014,A,Mens Upper,2886,2,1,History,,1
08-10-2014,C,Mens Upper,2886,2,1,History,,1
08-10-2014,A,Mens Upper,2887,2,6,History,,-4
08-10-2014,C,Mens Upper,2887,9,6,History,,3
08-10-2014,A,Mens Upper,19453,6,12,History,,-6
08-10-2014,C,Mens Upper,19453,7,5,History,,2
08-10-2014,A,Mens Upper,2598,33,36,History,,-3
08-10-2014,C,Mens Upper,2598,33,23,History,,10
08-10-2014,A,Mens Upper,2599,31,55,History,,-24
08-10-2014,C,Mens Upper,2599,17,25,History,,-8
08-10-2014,A,Mens Upper,2600,14,24,History,,-10
08-10-2014,C,Mens Upper,2600,8,10,History,,-2
08-10-2014,A,Mens Upper,2601,9,14,History,,-5
08-10-2014,C,Mens Upper,2601,7,6,History,,1
08-10-2014,A,Mens Upper,2724,33,91,History,,-58
08-10-2014,C,Mens Upper,2724,24,24,History,,0
08-10-2014,A,Mens Upper,2725,28,60,History,,-32
08-10-2014,C,Mens Upper,2725,16,27,History,,-11
08-10-2014,A,Mens Upper,2726,19,18,History,,1
08-10-2014,C,Mens Upper,2726,54,31,History,,23
08-10-2014,A,Mens Upper,29362,25,17,History,,8
08-10-2014,C,Mens Upper,29362,5,36,History,,-31
08-10-2014,A,Mens Upper,63,181,204,History,,-23
08-10-2014,C,Mens Upper,63,50,38,History,,12
19-10-2014,A,Footwear Mens,17295,2,2,History,,0
19-10-2014,B,Footwear Mens,17295,5,5,History,,0
19-10-2014,C,Footwear Mens,17295,0,0,History,,0
19-10-2014,A,Footwear Mens,17298,3,3,History,,0
19-10-2014,B,Footwear Mens,17298,1,1,History,,0
19-10-2014,C,Footwear Mens,17298,0,0,History,,0
19-10-2014,C,Footwear Mens,17300,1,1,History,,0
19-10-2014,A,Home Furnishing,17514,12,7,History,,5
19-10-2014,B,Home Furnishing,17514,8,8,History,,0
19-10-2014,C,Home Furnishing,17514,7,7,History,,0
19-10-2014,A,Home Furnishing,17515,16,1,History,,15
19-10-2014,B,Home Furnishing,17515,9,3,History,,6
19-10-2014,C,Home Furnishing,17515,1,2,History,,-1
19-10-2014,A,Home Furnishing,17516,5,1,History,,4
19-10-2014,B,Home Furnishing,17516,7,1,History,,6
19-10-2014,C,Home Furnishing,17516,2,0,History,,2
19-10-2014,A,Home Furnishing,17517,0,0,History,,0
19-10-2014,C,Home Furnishing,17517,0,0,History,,0
19-10-2014,A,Home Furnishing,17518,7,7,History,,0
19-10-2014,B,Home Furnishing,17518,4,4,History,,0
19-10-2014,C,Home Furnishing,17518,1,1,History,,0
19-10-2014,A,Home Furnishing,17540,2,2,History,,0
19-10-2014,B,Home Furnishing,17540,1,1,History,,0
19-10-2014,C,Home Furnishing,17540,2,2,History,,0
19-10-2014,A,Home Furnishing,243,4,2,History,,2
19-10-2014,B,Home Furnishing,243,7,7,History,,0
19-10-2014,C,Home Furnishing,243,2,2,History,,0
19-10-2014,A,Home Furnishing,34327,24,16,History,,8
19-10-2014,B,Home Furnishing,34327,6,6,History,,0
19-10-2014,C,Home Furnishing,34327,20,18,History,,2
19-10-2014,A,Infant W-Wear,13245,32,28,History,,4
19-10-2014,B,Infant W-Wear,13245,68,68,History,,0
19-10-2014,C,Infant W-Wear,13245,21,21,History,,0
19-10-2014,A,Infant W-Wear,13246,5,3,History,,2
19-10-2014,C,Infant W-Wear,13246,0,0,History,,0
19-10-2014,A,Infant W-Wear,13247,0,0,History,,0
19-10-2014,A,Infant W-Wear,13248,0,0,History,,0
19-10-2014,A,Infant W-Wear,26947,4,5,History,,-1
19-10-2014,B,Infant W-Wear,26947,1,1,History,,0
19-10-2014,C,Infant W-Wear,26947,2,5,History,,-3
19-10-2014,A,Ladies Lower,15663,8,1,History,,7
19-10-2014,B,Ladies Lower,15663,7,7,History,,0
19-10-2014,C,Ladies Lower,15663,2,2,History,,0
19-10-2014,A,Ladies Lower,15664,42,26,History,,16
19-10-2014,B,Ladies Lower,15664,25,25,History,,0
19-10-2014,C,Ladies Lower,15664,24,18,History,,6
19-10-2014,A,Ladies Lower,15665,0,0,History,,0
19-10-2014,B,Ladies Lower,15665,0,0,History,,0
19-10-2014,C,Ladies Lower,15665,1,1,History,,0
19-10-2014,A,Ladies Lower,15666,3,3,History,,0
19-10-2014,B,Ladies Lower,15666,6,6,History,,0
19-10-2014,C,Ladies Lower,15666,2,3,History,,-1
19-10-2014,A,Ladies Lower,15667,29,18,History,,11
19-10-2014,B,Ladies Lower,15667,26,26,History,,0
19-10-2014,C,Ladies Lower,15667,27,21,History,,6
19-10-2014,A,Ladies Lower,18108,1,1,History,,0
19-10-2014,B,Ladies Lower,18108,1,1,History,,0
19-10-2014,C,Ladies Lower,18108,4,4,History,,0
19-10-2014,A,Ladies Lower,44,0,0,History,,0
19-10-2014,C,Ladies Lower,44,2,2,History,,0
19-10-2014,A,Ladies Upper,2871,22,8,History,,14
19-10-2014,B,Ladies Upper,2871,15,15,History,,0
19-10-2014,C,Ladies Upper,2871,16,14,History,,2
19-10-2014,A,Ladies Upper,2875,11,0,History,,11
19-10-2014,B,Ladies Upper,2875,36,36,History,,0
19-10-2014,C,Ladies Upper,2875,21,19,History,,2
19-10-2014,A,Ladies Upper,2876,27,11,History,,16
19-10-2014,B,Ladies Upper,2876,2,2,History,,0
19-10-2014,C,Ladies Upper,2876,19,15,History,,4
19-10-2014,A,Ladies Upper,2877,69,34,History,,35
19-10-2014,B,Ladies Upper,2877,49,49,History,,0
19-10-2014,C,Ladies Upper,2877,36,24,History,,12
19-10-2014,A,Ladies Upper,2878,5,4,History,,1
19-10-2014,B,Ladies Upper,2878,0,0,History,,0
19-10-2014,C,Ladies Upper,2878,2,3,History,,-1
19-10-2014,A,Ladies Upper,2879,0,0,History,,0
19-10-2014,C,Ladies Upper,2879,0,0,History,,0
19-10-2014,A,Ladies Upper,2880,0,0,History,,0
19-10-2014,B,Ladies Upper,2880,0,1,History,,-1
19-10-2014,C,Ladies Upper,2880,0,1,History,,-1
19-10-2014,A,Ladies Upper,33260,1,1,History,,0
19-10-2014,B,Ladies Upper,33260,3,3,History,,0
19-10-2014,C,Ladies Upper,33260,0,0,History,,0
19-10-2014,A,Mens Lower,15350,24,8,History,,16
19-10-2014,B,Mens Lower,15350,16,16,History,,0
19-10-2014,C,Mens Lower,15350,31,17,History,,14
19-10-2014,A,Mens Lower,15352,31,22,History,,9
19-10-2014,B,Mens Lower,15352,13,13,History,,0
19-10-2014,C,Mens Lower,15352,33,19,History,,14
19-10-2014,A,Mens Lower,15353,43,33,History,,10
19-10-2014,B,Mens Lower,15353,27,27,History,,0
19-10-2014,C,Mens Lower,15353,33,22,History,,11
19-10-2014,A,Mens Lower,15355,21,18,History,,3
19-10-2014,B,Mens Lower,15355,14,14,History,,0
19-10-2014,C,Mens Lower,15355,19,15,History,,4
19-10-2014,A,Mens Lower,15356,24,18,History,,6
19-10-2014,B,Mens Lower,15356,16,16,History,,0
19-10-2014,C,Mens Lower,15356,22,18,History,,4
19-10-2014,A,Mens Lower,15357,18,13,History,,5
19-10-2014,B,Mens Lower,15357,5,5,History,,0
19-10-2014,C,Mens Lower,15357,15,11,History,,4
19-10-2014,A,Mens Lower,25943,89,65,History,,24
19-10-2014,B,Mens Lower,25943,62,62,History,,0
19-10-2014,C,Mens Lower,25943,141,61,History,,80
19-10-2014,A,Mens Lower,52,28,15,History,,13
19-10-2014,B,Mens Lower,52,22,22,History,,0
19-10-2014,C,Mens Lower,52,23,16,History,,7
19-10-2014,A,Mens Upper,20,2,1,History,,1
19-10-2014,A,Mens Upper,2885,0,1,History,,-1
19-10-2014,C,Mens Upper,2885,0,1,History,,-1
19-10-2014,A,Mens Upper,2886,0,0,History,,0
19-10-2014,B,Mens Upper,2886,0,0,History,,0
19-10-2014,C,Mens Upper,2886,0,0,History,,0
19-10-2014,A,Mens Upper,2887,1,0,History,,1
19-10-2014,B,Mens Upper,2887,0,0,History,,0
19-10-2014,C,Mens Upper,2887,1,0,History,,1
19-10-2014,A,Mens Upper,19453,25,13,History,,12
19-10-2014,B,Mens Upper,19453,3,3,History,,0
19-10-2014,C,Mens Upper,19453,2,1,History,,1
19-10-2014,A,Mens Upper,2598,9,0,History,,9
19-10-2014,B,Mens Upper,2598,4,4,History,,0
19-10-2014,C,Mens Upper,2598,8,4,History,,4
19-10-2014,A,Mens Upper,2599,17,16,History,,1
19-10-2014,B,Mens Upper,2599,23,23,History,,0
19-10-2014,C,Mens Upper,2599,37,26,History,,11
19-10-2014,A,Mens Upper,2600,8,13,History,,-5
19-10-2014,B,Mens Upper,2600,12,12,History,,0
19-10-2014,C,Mens Upper,2600,6,3,History,,3
19-10-2014,A,Mens Upper,2601,2,0,History,,2
19-10-2014,B,Mens Upper,2601,1,1,History,,0
19-10-2014,C,Mens Upper,2601,1,1,History,,0
19-10-2014,A,Mens Upper,2724,82,57,History,,25
19-10-2014,B,Mens Upper,2724,23,23,History,,0
19-10-2014,C,Mens Upper,2724,10,10,History,,0
19-10-2014,A,Mens Upper,2725,17,15,History,,2
19-10-2014,B,Mens Upper,2725,19,19,History,,0
19-10-2014,C,Mens Upper,2725,31,21,History,,10
19-10-2014,A,Mens Upper,2726,5,4,History,,1
19-10-2014,B,Mens Upper,2726,0,0,History,,0
19-10-2014,C,Mens Upper,2726,9,4,History,,5
19-10-2014,A,Mens Upper,29362,0,1,History,,-1
19-10-2014,B,Mens Upper,29362,34,34,History,,0
19-10-2014,C,Mens Upper,29362,9,7,History,,2
19-10-2014,A,Mens Upper,63,4,17,History,,-13
19-10-2014,B,Mens Upper,63,66,66,History,,0
19-10-2014,C,Mens Upper,63,63,58,History,,5
26-10-2014,A,Footwear Mens,17295,1,1,History,,0
26-10-2014,B,Footwear Mens,17295,3,3,History,,0
26-10-2014,C,Footwear Mens,17295,0,2,History,,-2
26-10-2014,A,Footwear Mens,17298,1,2,History,,-1
26-10-2014,B,Footwear Mens,17298,4,4,History,,0
26-10-2014,C,Footwear Mens,17298,0,1,History,,-1
26-10-2014,C,Footwear Mens,17300,0,2,History,,-2
26-10-2014,A,Home Furnishing,17514,2,4,History,,-2
26-10-2014,B,Home Furnishing,17514,3,3,History,,0
26-10-2014,C,Home Furnishing,17514,2,4,History,,-2
26-10-2014,A,Home Furnishing,17515,1,6,History,,-5
26-10-2014,B,Home Furnishing,17515,0,5,History,,-5
26-10-2014,C,Home Furnishing,17515,1,4,History,,-3
26-10-2014,A,Home Furnishing,17516,0,2,History,,-2
26-10-2014,B,Home Furnishing,17516,0,3,History,,-3
26-10-2014,C,Home Furnishing,17516,0,1,History,,-1
26-10-2014,A,Home Furnishing,17517,0,0,History,,0
26-10-2014,C,Home Furnishing,17517,0,0,History,,0
26-10-2014,A,Home Furnishing,17518,2,8,History,,-6
26-10-2014,B,Home Furnishing,17518,0,0,History,,0
26-10-2014,C,Home Furnishing,17518,0,1,History,,-1
26-10-2014,A,Home Furnishing,17540,2,2,History,,0
26-10-2014,B,Home Furnishing,17540,0,0,History,,0
26-10-2014,C,Home Furnishing,17540,0,0,History,,0
26-10-2014,A,Home Furnishing,243,0,2,History,,-2
26-10-2014,B,Home Furnishing,243,0,0,History,,0
26-10-2014,C,Home Furnishing,243,0,2,History,,-2
26-10-2014,A,Home Furnishing,34327,4,10,History,,-6
26-10-2014,B,Home Furnishing,34327,0,0,History,,0
26-10-2014,C,Home Furnishing,34327,6,12,History,,-6
26-10-2014,A,Infant W-Wear,13245,16,26,History,,-10
26-10-2014,B,Infant W-Wear,13245,38,38,History,,0
26-10-2014,C,Infant W-Wear,13245,17,28,History,,-11
26-10-2014,A,Infant W-Wear,13246,6,5,History,,1
26-10-2014,B,Infant W-Wear,13246,4,4,History,,0
26-10-2014,C,Infant W-Wear,13246,0,1,History,,-1
26-10-2014,A,Infant W-Wear,13247,0,0,History,,0
26-10-2014,A,Infant W-Wear,13248,1,1,History,,0
26-10-2014,B,Infant W-Wear,13248,1,1,History,,0
26-10-2014,A,Infant W-Wear,26947,6,6,History,,0
26-10-2014,B,Infant W-Wear,26947,1,1,History,,0
26-10-2014,C,Infant W-Wear,26947,1,3,History,,-2
26-10-2014,A,Ladies Lower,15663,3,3,History,,0
26-10-2014,B,Ladies Lower,15663,1,1,History,,0
26-10-2014,C,Ladies Lower,15663,1,2,History,,-1
26-10-2014,A,Ladies Lower,15664,8,24,History,,-16
26-10-2014,B,Ladies Lower,15664,22,22,History,,0
26-10-2014,C,Ladies Lower,15664,2,17,History,,-15
26-10-2014,A,Ladies Lower,15665,0,0,History,,0
26-10-2014,B,Ladies Lower,15665,0,0,History,,0
26-10-2014,C,Ladies Lower,15665,0,0,History,,0
26-10-2014,A,Ladies Lower,15666,0,2,History,,-2
26-10-2014,B,Ladies Lower,15666,3,3,History,,0
26-10-2014,C,Ladies Lower,15666,0,4,History,,-4
26-10-2014,A,Ladies Lower,15667,10,26,History,,-16
26-10-2014,B,Ladies Lower,15667,28,28,History,,0
26-10-2014,C,Ladies Lower,15667,6,22,History,,-16
26-10-2014,A,Ladies Lower,18108,2,1,History,,1
26-10-2014,B,Ladies Lower,18108,0,0,History,,0
26-10-2014,C,Ladies Lower,18108,4,4,History,,0
26-10-2014,A,Ladies Lower,44,0,0,History,,0
26-10-2014,C,Ladies Lower,44,1,1,History,,0
26-10-2014,A,Ladies Upper,2871,8,5,History,,3
26-10-2014,B,Ladies Upper,2871,2,2,History,,0
26-10-2014,C,Ladies Upper,2871,5,9,History,,-4
26-10-2014,A,Ladies Upper,2875,1,4,History,,-3
26-10-2014,B,Ladies Upper,2875,11,11,History,,0
26-10-2014,C,Ladies Upper,2875,12,10,History,,2
26-10-2014,A,Ladies Upper,2876,4,17,History,,-13
26-10-2014,B,Ladies Upper,2876,3,3,History,,0
26-10-2014,C,Ladies Upper,2876,3,7,History,,-4
26-10-2014,A,Ladies Upper,2877,9,26,History,,-17
26-10-2014,B,Ladies Upper,2877,50,50,History,,0
26-10-2014,C,Ladies Upper,2877,7,10,History,,-3
26-10-2014,A,Ladies Upper,2878,3,24,History,,-21
26-10-2014,B,Ladies Upper,2878,0,0,History,,0
26-10-2014,C,Ladies Upper,2878,0,0,History,,0
26-10-2014,A,Ladies Upper,2879,0,0,History,,0
26-10-2014,C,Ladies Upper,2879,0,0,History,,0
26-10-2014,A,Ladies Upper,2880,0,1,History,,-1
26-10-2014,B,Ladies Upper,2880,0,0,History,,0
26-10-2014,C,Ladies Upper,2880,0,0,History,,0
26-10-2014,A,Ladies Upper,33260,0,0,History,,0
26-10-2014,B,Ladies Upper,33260,1,1,History,,0
26-10-2014,C,Ladies Upper,33260,0,0,History,,0
26-10-2014,A,Mens Lower,15350,2,15,History,,-13
26-10-2014,B,Mens Lower,15350,7,7,History,,0
26-10-2014,C,Mens Lower,15350,4,24,History,,-20
26-10-2014,A,Mens Lower,15352,7,22,History,,-15
26-10-2014,B,Mens Lower,15352,15,15,History,,0
26-10-2014,C,Mens Lower,15352,3,28,History,,-25
26-10-2014,A,Mens Lower,15353,4,24,History,,-20
26-10-2014,B,Mens Lower,15353,16,16,History,,0
26-10-2014,C,Mens Lower,15353,8,28,History,,-20
26-10-2014,A,Mens Lower,15355,6,15,History,,-9
26-10-2014,B,Mens Lower,15355,5,5,History,,0
26-10-2014,C,Mens Lower,15355,0,24,History,,-24
26-10-2014,A,Mens Lower,15356,7,18,History,,-11
26-10-2014,B,Mens Lower,15356,10,10,History,,0
26-10-2014,C,Mens Lower,15356,6,17,History,,-11
26-10-2014,A,Mens Lower,15357,5,18,History,,-13
26-10-2014,B,Mens Lower,15357,10,10,History,,0
26-10-2014,C,Mens Lower,15357,5,20,History,,-15
26-10-2014,A,Mens Lower,25943,19,60,History,,-41
26-10-2014,B,Mens Lower,25943,53,53,History,,0
26-10-2014,C,Mens Lower,25943,29,88,History,,-59
26-10-2014,A,Mens Lower,52,3,11,History,,-8
26-10-2014,B,Mens Lower,52,14,14,History,,0
26-10-2014,C,Mens Lower,52,3,13,History,,-10
26-10-2014,A,Mens Upper,20,0,1,History,,-1
26-10-2014,A,Mens Upper,2885,0,0,History,,0
26-10-2014,C,Mens Upper,2885,0,0,History,,0
26-10-2014,A,Mens Upper,2886,0,0,History,,0
26-10-2014,B,Mens Upper,2886,0,0,History,,0
26-10-2014,C,Mens Upper,2886,0,0,History,,0
26-10-2014,A,Mens Upper,2887,0,1,History,,-1
26-10-2014,B,Mens Upper,2887,1,1,History,,0
26-10-2014,C,Mens Upper,2887,1,1,History,,0
26-10-2014,A,Mens Upper,19453,7,16,History,,-9
26-10-2014,B,Mens Upper,19453,2,2,History,,0
26-10-2014,C,Mens Upper,19453,0,0,History,,0
26-10-2014,A,Mens Upper,2598,0,7,History,,-7
26-10-2014,B,Mens Upper,2598,4,4,History,,0
26-10-2014,C,Mens Upper,2598,0,3,History,,-3
26-10-2014,A,Mens Upper,2599,11,22,History,,-11
26-10-2014,B,Mens Upper,2599,15,15,History,,0
26-10-2014,C,Mens Upper,2599,12,19,History,,-7
26-10-2014,A,Mens Upper,2600,4,12,History,,-8
26-10-2014,B,Mens Upper,2600,13,13,History,,0
26-10-2014,C,Mens Upper,2600,1,3,History,,-2
26-10-2014,A,Mens Upper,2601,0,3,History,,-3
26-10-2014,B,Mens Upper,2601,0,0,History,,0
26-10-2014,C,Mens Upper,2601,0,1,History,,-1
26-10-2014,A,Mens Upper,2724,21,54,History,,-33
26-10-2014,B,Mens Upper,2724,13,13,History,,0
26-10-2014,C,Mens Upper,2724,1,8,History,,-7
26-10-2014,A,Mens Upper,2725,11,14,History,,-3
26-10-2014,B,Mens Upper,2725,10,10,History,,0
26-10-2014,C,Mens Upper,2725,5,22,History,,-17
26-10-2014,A,Mens Upper,2726,0,0,History,,0
26-10-2014,B,Mens Upper,2726,0,0,History,,0
26-10-2014,C,Mens Upper,2726,1,1,History,,0
26-10-2014,A,Mens Upper,29362,1,4,History,,-3
26-10-2014,B,Mens Upper,29362,0,0,History,,0
26-10-2014,C,Mens Upper,29362,0,4,History,,-4
26-10-2014,A,Mens Upper,63,0,8,History,,-8
26-10-2014,B,Mens Upper,63,51,51,History,,0
26-10-2014,C,Mens Upper,63,16,32,History,,-16
05-11-2014,C,Footwear Mens,17295,0,0,History,,0
05-11-2014,A,Footwear Mens,17298,0,0,History,,0
05-11-2014,C,Footwear Mens,17298,0,0,History,,0
05-11-2014,C,Footwear Mens,17300,0,1,History,,-1
05-11-2014,A,Home Furnishing,17514,2,2,History,,0
05-11-2014,C,Home Furnishing,17514,2,3,History,,-1
05-11-2014,A,Home Furnishing,17515,2,3,History,,-1
05-11-2014,C,Home Furnishing,17515,3,2,History,,1
05-11-2014,A,Home Furnishing,17516,2,1,History,,1
05-11-2014,C,Home Furnishing,17516,2,1,History,,1
05-11-2014,A,Home Furnishing,17517,0,0,History,,0
05-11-2014,C,Home Furnishing,17517,0,0,History,,0
05-11-2014,A,Home Furnishing,17518,2,4,History,,-2
05-11-2014,C,Home Furnishing,17518,0,4,History,,-4
05-11-2014,A,Home Furnishing,17540,0,0,History,,0
05-11-2014,C,Home Furnishing,17540,0,1,History,,-1
05-11-2014,A,Home Furnishing,243,0,2,History,,-2
05-11-2014,C,Home Furnishing,243,0,1,History,,-1
05-11-2014,A,Home Furnishing,34327,4,6,History,,-2
05-11-2014,C,Home Furnishing,34327,0,0,History,,0
05-11-2014,A,Infant W-Wear,13245,0,4,History,,-4
05-11-2014,C,Infant W-Wear,13245,0,1,History,,-1
05-11-2014,A,Infant W-Wear,13246,0,2,History,,-2
05-11-2014,C,Infant W-Wear,13246,0,1,History,,-1
05-11-2014,A,Infant W-Wear,13247,0,0,History,,0
05-11-2014,A,Infant W-Wear,13248,0,0,History,,0
05-11-2014,A,Infant W-Wear,26947,0,1,History,,-1
05-11-2014,C,Infant W-Wear,26947,0,0,History,,0
05-11-2014,A,Ladies Lower,15663,3,1,History,,2
05-11-2014,C,Ladies Lower,15663,0,0,History,,0
05-11-2014,A,Ladies Lower,15664,11,13,History,,-2
05-11-2014,C,Ladies Lower,15664,4,6,History,,-2
05-11-2014,A,Ladies Lower,15665,0,1,History,,-1
05-11-2014,C,Ladies Lower,15665,2,1,History,,1
05-11-2014,A,Ladies Lower,15666,5,8,History,,-3
05-11-2014,C,Ladies Lower,15666,1,2,History,,-1
05-11-2014,A,Ladies Lower,15667,11,15,History,,-4
05-11-2014,C,Ladies Lower,15667,2,3,History,,-1
05-11-2014,A,Ladies Lower,18108,3,4,History,,-1
05-11-2014,C,Ladies Lower,18108,0,1,History,,-1
05-11-2014,A,Ladies Lower,44,1,1,History,,0
05-11-2014,C,Ladies Lower,44,0,0,History,,0
05-11-2014,A,Ladies Upper,2871,122,108,History,,14
05-11-2014,C,Ladies Upper,2871,46,39,History,,7
05-11-2014,A,Ladies Upper,2875,46,59,History,,-13
05-11-2014,C,Ladies Upper,2875,29,34,History,,-5
05-11-2014,A,Ladies Upper,2876,19,20,History,,-1
05-11-2014,C,Ladies Upper,2876,8,7,History,,1
05-11-2014,A,Ladies Upper,2877,20,16,History,,4
05-11-2014,C,Ladies Upper,2877,4,13,History,,-9
05-11-2014,A,Ladies Upper,2878,137,140,History,,-3
05-11-2014,C,Ladies Upper,2878,100,86,History,,14
05-11-2014,A,Ladies Upper,2879,2,2,History,,0
05-11-2014,C,Ladies Upper,2879,0,0,History,,0
05-11-2014,A,Ladies Upper,2880,5,17,History,,-12
05-11-2014,C,Ladies Upper,2880,1,1,History,,0
05-11-2014,A,Ladies Upper,33260,0,1,History,,-1
05-11-2014,A,Mens Lower,15350,11,8,History,,3
05-11-2014,C,Mens Lower,15350,6,13,History,,-7
05-11-2014,A,Mens Lower,15352,5,13,History,,-8
05-11-2014,C,Mens Lower,15352,7,12,History,,-5
05-11-2014,A,Mens Lower,15353,14,15,History,,-1
05-11-2014,C,Mens Lower,15353,4,1,History,,3
05-11-2014,A,Mens Lower,15355,7,14,History,,-7
05-11-2014,C,Mens Lower,15355,6,6,History,,0
05-11-2014,A,Mens Lower,15356,2,3,History,,-1
05-11-2014,C,Mens Lower,15356,4,4,History,,0
05-11-2014,A,Mens Lower,15357,23,18,History,,5
05-11-2014,C,Mens Lower,15357,19,16,History,,3
05-11-2014,A,Mens Lower,25943,25,36,History,,-11
05-11-2014,C,Mens Lower,25943,17,23,History,,-6
05-11-2014,A,Mens Lower,52,6,6,History,,0
05-11-2014,C,Mens Lower,52,2,8,History,,-6
05-11-2014,A,Mens Upper,20,1,2,History,,-1
05-11-2014,A,Mens Upper,2885,1,7,History,,-6
05-11-2014,C,Mens Upper,2885,1,4,History,,-3
05-11-2014,A,Mens Upper,2886,3,6,History,,-3
05-11-2014,C,Mens Upper,2886,3,4,History,,-1
05-11-2014,A,Mens Upper,2887,6,5,History,,1
05-11-2014,C,Mens Upper,2887,3,3,History,,0
05-11-2014,A,Mens Upper,19453,12,12,History,,0
05-11-2014,C,Mens Upper,19453,9,6,History,,3
05-11-2014,A,Mens Upper,2598,59,81,History,,-22
05-11-2014,C,Mens Upper,2598,26,37,History,,-11
05-11-2014,A,Mens Upper,2599,53,62,History,,-9
05-11-2014,C,Mens Upper,2599,25,24,History,,1
05-11-2014,A,Mens Upper,2600,39,23,History,,16
05-11-2014,C,Mens Upper,2600,10,10,History,,0
05-11-2014,A,Mens Upper,2601,16,20,History,,-4
05-11-2014,C,Mens Upper,2601,4,7,History,,-3
05-11-2014,A,Mens Upper,2724,129,106,History,,23
05-11-2014,C,Mens Upper,2724,24,32,History,,-8
05-11-2014,A,Mens Upper,2725,47,44,History,,3
05-11-2014,C,Mens Upper,2725,31,31,History,,0
05-11-2014,A,Mens Upper,2726,30,30,History,,0
05-11-2014,C,Mens Upper,2726,8,6,History,,2
05-11-2014,A,Mens Upper,29362,25,37,History,,-12
05-11-2014,C,Mens Upper,29362,18,41,History,,-23
05-11-2014,A,Mens Upper,63,169,131,History,,38
05-11-2014,C,Mens Upper,63,93,80,History,,13
16-11-2014,A,Footwear Mens,17295,6,1,History,,5
16-11-2014,B,Footwear Mens,17295,3,3,History,,0
16-11-2014,C,Footwear Mens,17295,0,0,History,,0
16-11-2014,A,Footwear Mens,17298,3,3,History,,0
16-11-2014,B,Footwear Mens,17298,1,1,History,,0
16-11-2014,C,Footwear Mens,17298,3,1,History,,2
16-11-2014,C,Footwear Mens,17300,2,2,History,,0
16-11-2014,A,Home Furnishing,17514,2,2,History,,0
16-11-2014,B,Home Furnishing,17514,3,4,History,,-1
16-11-2014,C,Home Furnishing,17514,0,1,History,,-1
16-11-2014,A,Home Furnishing,17515,0,1,History,,-1
16-11-2014,B,Home Furnishing,17515,5,1,History,,4
16-11-2014,C,Home Furnishing,17515,0,2,History,,-2
16-11-2014,A,Home Furnishing,17516,0,1,History,,-1
16-11-2014,B,Home Furnishing,17516,2,1,History,,1
16-11-2014,C,Home Furnishing,17516,0,0,History,,0
16-11-2014,A,Home Furnishing,17517,0,1,History,,-1
16-11-2014,C,Home Furnishing,17517,0,0,History,,0
16-11-2014,A,Home Furnishing,17518,0,0,History,,0
16-11-2014,B,Home Furnishing,17518,0,0,History,,0
16-11-2014,C,Home Furnishing,17518,0,1,History,,-1
16-11-2014,A,Home Furnishing,17540,0,1,History,,-1
16-11-2014,B,Home Furnishing,17540,0,1,History,,-1
16-11-2014,C,Home Furnishing,17540,0,1,History,,-1
16-11-2014,A,Home Furnishing,243,0,0,History,,0
16-11-2014,B,Home Furnishing,243,0,1,History,,-1
16-11-2014,C,Home Furnishing,243,0,1,History,,-1
16-11-2014,A,Home Furnishing,34327,0,0,History,,0
16-11-2014,B,Home Furnishing,34327,0,1,History,,-1
16-11-2014,C,Home Furnishing,34327,2,2,History,,0
16-11-2014,A,Infant W-Wear,13245,9,11,History,,-2
16-11-2014,B,Infant W-Wear,13245,25,33,History,,-8
